generations,score,time
50,2.769,13.573738098144531
50,2.8120000000000003,12.755999088287354
50,2.6510000000000002,12.987452507019043
50,2.6710000000000003,14.050695657730103
50,2.77,13.007760763168335
50,2.771,12.792460680007935
50,2.7670000000000003,12.995869636535645
50,2.827,13.022030353546143
50,2.79,13.063364505767822
50,2.7119999999999997,13.104108810424805
50,2.794,12.947203874588013
50,2.7730000000000006,13.531406164169312
50,2.775,12.819944143295288
50,2.7239999999999998,12.845349073410034
50,2.808,12.90240740776062
50,2.65,13.437848806381226
50,2.748,13.110767364501953
50,2.755,12.79727554321289
50,2.759,12.83586311340332
50,2.785,13.030698537826538
50,2.7920000000000003,13.118182182312012
50,2.7720000000000002,13.343835592269897
50,2.7600000000000002,13.131902933120728
50,2.785,13.140212535858154
50,2.766,13.14248776435852
50,2.665,13.74520492553711
50,2.834,13.65272068977356
50,2.772,13.038310050964355
50,2.79,12.933333158493042
50,2.781,12.673030614852905
100,2.795,26.62417459487915
100,2.8,26.77536368370056
100,2.777,26.605204105377197
100,2.778,26.500422477722168
100,2.8,26.69727087020874
100,2.7399999999999998,26.110578775405884
100,2.734,25.77562975883484
100,2.7670000000000003,26.755725860595703
100,2.77,26.634301900863647
100,2.743,26.02917170524597
100,2.7939999999999996,26.572834968566895
100,2.786,26.42024540901184
100,2.7140000000000004,29.100109100341797
100,2.756,26.62778663635254
100,2.7760000000000002,26.159043073654175
100,2.7680000000000002,25.9824275970459
100,2.778,26.0295569896698
100,2.81,26.846933126449585
100,2.8120000000000003,26.65323829650879
100,2.7939999999999996,26.773097038269043
100,2.811,26.619987726211548
100,2.778,26.58120822906494
100,2.7800000000000002,26.598872184753418
100,2.75,26.72305202484131
100,2.79,26.74973726272583
100,2.7560000000000002,26.760353326797485
100,2.776,26.721177577972412
100,2.7939999999999996,26.69483733177185
100,2.821,26.704594612121582
100,2.7370000000000005,25.197312355041504
250,2.7939999999999996,67.57517695426941
250,2.7640000000000002,67.52625298500061
250,2.81,66.20613765716553
250,2.768,67.7643187046051
250,2.781,67.22132444381714
250,2.748,70.5346429347992
250,2.7960000000000003,67.24937343597412
250,2.781,66.44226908683777
250,2.7960000000000003,67.08804392814636
250,2.7920000000000003,67.74480843544006
250,2.776,67.46679878234863
250,2.782,67.31176471710205
250,2.762,67.18735790252686
250,2.826,66.92773294448853
250,2.8,67.51292610168457
250,2.782,67.27719902992249
250,2.784,65.90704655647278
250,2.814,65.72969651222229
250,2.768,67.19696879386902
250,2.7439999999999998,67.27321767807007
250,2.7800000000000002,66.7879056930542
250,2.794,65.89933562278748
250,2.782,67.31586170196533
250,2.778,66.81584310531616
250,2.7880000000000003,67.20214915275574
250,2.803,67.33034420013428
250,2.802,67.22404742240906
250,2.816,67.034499168396
250,2.7560000000000002,67.39857649803162
250,2.79,65.48659372329712
500,2.766,132.70145750045776
500,2.7760000000000002,134.56195402145386
500,2.778,135.70126938819885
500,2.818,135.48751401901245
500,2.784,134.09359860420227
500,2.7939999999999996,132.74502849578857
500,2.763,136.03484892845154
500,2.7860000000000005,136.00738334655762
500,2.7920000000000003,135.56617164611816
500,2.7880000000000003,135.23841524124146
500,2.781,132.60942482948303
500,2.774,134.59690117835999
500,2.801,134.06790804862976
500,2.7800000000000002,134.5033462047577
500,2.771,133.22894954681396
500,2.762,138.5681345462799
500,2.8,138.5792407989502
500,2.757,140.7941381931305
500,2.776,138.94828724861145
500,2.794,137.67071914672852
500,2.7720000000000002,137.48945355415344
500,2.8,138.85747718811035
500,2.7649999999999997,139.03501319885254
500,2.7600000000000002,139.23690176010132
500,2.7600000000000002,140.02741980552673
500,2.7720000000000002,139.43983364105225
500,2.786,141.02316236495972
500,2.7880000000000003,139.71465849876404
500,2.771,139.04207229614258
500,2.7939999999999996,139.240816116333
1000,2.739,1059.6609766483307
1000,2.7920000000000003,1054.816260099411
1000,2.7939999999999996,1042.606591463089
1000,2.7359999999999998,1055.1332926750183
1000,2.7439999999999998,1055.4277155399323
1000,2.763,1050.5341081619263
1000,2.779,1055.1397588253021
1000,2.786,1043.3635878562927
1000,2.7960000000000003,1044.8505685329437
1000,2.7600000000000002,1048.560997247696
1000,2.752,1054.0610010623932
1000,2.7969999999999997,1054.6935737133026
1000,2.7800000000000002,1049.1171402931213
1000,2.778,1046.8307304382324
1000,2.766,1047.059992313385
1000,2.821,284.64452743530273
1000,2.786,288.5265426635742
1000,2.7830000000000004,285.41768288612366
1000,2.779,286.87860107421875
1000,2.768,286.7685182094574
1000,2.782,285.0379891395569
1000,2.782,291.1374568939209
1000,2.744,286.06829047203064
1000,2.781,282.2103157043457
1000,2.774,282.12370920181274
1000,2.798,280.97832322120667
1000,2.8,281.8116931915283
1000,2.779,281.6195333003998
1000,2.7960000000000003,281.5196328163147
1000,2.833,278.92274808883667
