generations,score,time
25,2.525,1.5406322479248047
25,2.821,1.965510606765747
25,2.633,0.8400499820709229
25,2.6580000000000004,1.7827649116516113
25,2.669,1.1200952529907227
25,2.705,1.9761428833007812
25,2.609,1.084963083267212
25,2.693,0.5674636363983154
25,2.507,1.6837170124053955
25,2.65,1.1992056369781494
25,2.561,1.0925426483154297
25,2.713,2.153256416320801
25,2.7039999999999997,0.9092450141906738
25,2.748,0.8724901676177979
25,2.7939999999999996,1.4821445941925049
25,2.665,1.1614694595336914
25,2.719,1.3047935962677002
25,2.726,1.5233733654022217
25,2.63,0.9150879383087158
25,2.705,1.083552598953247
25,2.591,1.336524486541748
25,2.62,1.938915729522705
25,2.7030000000000003,0.6433708667755127
50,2.709,1.8920342922210693
50,2.7199999999999998,0.8259093761444092
50,2.694,1.8780889511108398
50,2.4869999999999997,1.5259661674499512
50,2.5610000000000004,2.7231435775756836
50,2.654,1.4007844924926758
50,2.6049999999999995,1.9550158977508545
50,2.739,1.5644524097442627
50,2.661,2.1774940490722656
50,2.75,1.785064697265625
50,2.516,1.0674941539764404
50,2.6990000000000003,1.150308609008789
50,2.72,2.1815810203552246
50,2.696,1.1253998279571533
50,2.5100000000000002,1.6682782173156738
50,2.4600000000000004,0.8798055648803711
50,2.5010000000000003,2.225210189819336
50,2.607,1.4864022731781006
50,2.721,2.2250425815582275
50,2.5479999999999996,1.6260650157928467
50,2.658,1.3276267051696777
50,2.721,1.1251134872436523
50,2.704,1.3290562629699707
50,2.706,1.4623560905456543
50,2.707,1.6209123134613037
50,2.5469999999999997,2.8747808933258057
50,2.6410000000000005,2.7010996341705322
50,2.656,1.4728617668151855
50,2.7009999999999996,1.594273328781128
50,2.646,2.230374813079834
50,2.673,1.1138877868652344
50,2.705,2.259868621826172
50,2.712,1.2069382667541504
50,2.708,1.4227335453033447
50,2.638,1.2567853927612305
50,2.695,1.7181239128112793
50,2.739,2.2580060958862305
50,2.507,1.4831807613372803
50,2.6100000000000003,0.6606588363647461
50,2.6049999999999995,0.8896377086639404
50,2.697,3.728116989135742
50,2.684,2.066854238510132
50,2.471,1.8148210048675537
50,2.6670000000000003,1.5320484638214111
50,2.721,1.7388670444488525
50,2.577,0.9049191474914551
50,2.646,1.9936134815216064
50,2.629,1.750960111618042
50,2.702,0.833078145980835
50,2.621,1.176201581954956
50,2.5799999999999996,1.1573829650878906
50,2.685,1.5477709770202637
50,2.631,2.3678832054138184
50,2.591,0.8794693946838379
50,2.5970000000000004,1.1364846229553223
50,2.63,1.1434104442596436
50,2.5949999999999998,2.1564583778381348
50,2.643,1.1936514377593994
50,2.654,2.6364314556121826
50,2.717,1.489898920059204
50,2.6369999999999996,1.7318897247314453
50,2.7110000000000003,0.8708994388580322
50,2.508,0.9354679584503174
50,2.6700000000000004,1.4908862113952637
50,2.714,2.077394962310791
50,2.7340000000000004,2.785597562789917
50,2.682,1.4748022556304932
50,2.6470000000000002,1.131561279296875
50,2.518,0.9239180088043213
50,2.657,0.8726823329925537
50,2.5540000000000003,0.8927724361419678
50,2.697,1.8790912628173828
50,2.5770000000000004,1.7556836605072021
50,2.675,1.6689743995666504
50,2.335,1.282684564590454
50,2.61,1.2394273281097412
50,2.6710000000000003,1.148139476776123
50,2.693,2.1247732639312744
50,2.4859999999999998,2.2870054244995117
50,2.491,1.6713998317718506
50,2.628,0.5732371807098389
50,2.714,1.8533177375793457
50,2.7,2.219456195831299
50,2.502,1.7923040390014648
50,2.75,2.1749837398529053
50,2.653,1.0757455825805664
50,2.6089999999999995,2.4517765045166016
50,2.652,0.5769314765930176
50,2.653,2.8204402923583984
50,2.5100000000000007,0.6353542804718018
50,2.516,2.052886486053467
50,2.6900000000000004,1.0297176837921143
50,2.665,1.6451821327209473
50,2.7030000000000003,1.6411023139953613
50,2.692,1.2140023708343506
50,2.6719999999999997,1.015444278717041
50,2.588,0.9063031673431396
50,2.672,1.992457628250122
50,2.7079999999999997,0.8904922008514404
50,2.711,1.2905371189117432
