memory_depth,score,time
1,2.616,0.04372382164001465
1,2.62,0.07175421714782715
1,2.62,0.020128250122070312
1,2.6260000000000003,0.0702981948852539
1,2.6470000000000002,0.04789233207702637
1,2.612,0.06633138656616211
1,2.608,0.0594327449798584
1,2.615,0.07237648963928223
1,2.618,0.06112217903137207
1,2.611,0.0990440845489502
1,2.628,0.044317007064819336
1,2.612,0.059101104736328125
1,2.6290000000000004,0.055126190185546875
1,2.628,0.04930281639099121
1,2.615,0.04190349578857422
1,2.62,0.04948997497558594
1,2.618,0.03608441352844238
1,2.631,0.047927141189575195
1,2.627,0.04664301872253418
1,2.632,0.04619121551513672
1,2.5989999999999998,0.03643155097961426
1,2.6260000000000003,0.021648406982421875
1,2.6290000000000004,0.051505327224731445
1,2.609,0.045568227767944336
1,2.612,0.06237196922302246
1,2.601,0.03328132629394531
1,2.615,0.042069435119628906
1,2.627,0.05100202560424805
1,2.6239999999999997,0.0393524169921875
1,2.625,0.0412290096282959
2,2.786,0.5138509273529053
2,2.415,0.23148488998413086
2,2.704,1.1686201095581055
2,2.723,0.2784459590911865
2,2.752,0.40145230293273926
2,2.6260000000000003,0.20475053787231445
2,2.774,0.41161561012268066
2,2.739,0.32504773139953613
2,2.5450000000000004,0.23172998428344727
2,2.7939999999999996,1.1635406017303467
2,2.73,0.32208967208862305
2,2.508,0.2971961498260498
2,2.576,0.5182681083679199
2,2.6590000000000003,0.21113061904907227
2,2.7800000000000002,0.37001466751098633
2,2.418,1.0277142524719238
2,2.727,0.25193357467651367
2,2.7800000000000002,0.3172776699066162
2,2.766,1.098935604095459
2,2.704,0.9827697277069092
2,2.691,0.9132413864135742
2,2.615,0.8464877605438232
2,2.728,0.9701540470123291
2,2.692,0.8730998039245605
2,2.7,0.8541486263275146
2,2.713,0.7935185432434082
2,2.6870000000000003,0.8657793998718262
2,2.6100000000000003,0.7102727890014648
2,2.707,0.8135244846343994
2,2.8120000000000003,0.9632232189178467
3,2.396,1.1309373378753662
3,2.6439999999999997,1.073962688446045
3,2.6450000000000005,1.0345039367675781
3,2.5609999999999995,0.887150764465332
3,2.729,1.2985310554504395
3,2.7380000000000004,1.5602777004241943
3,2.663,0.7998127937316895
3,2.734,1.3071167469024658
3,2.677,1.2940154075622559
3,2.5789999999999997,1.038985013961792
3,2.719,1.2810890674591064
3,2.662,1.565882921218872
3,2.6089999999999995,1.0734038352966309
3,2.6439999999999997,2.0857675075531006
3,2.628,2.414064407348633
3,2.7169999999999996,1.347846508026123
3,2.692,1.535003423690796
3,2.5909999999999997,1.4142417907714844
3,2.6550000000000002,1.0276789665222168
3,2.5180000000000002,1.635357141494751
3,2.7459999999999996,1.8336472511291504
3,2.4619999999999997,1.1516575813293457
3,2.7019999999999995,1.427119255065918
3,2.589,1.4592235088348389
3,2.716,1.9809813499450684
3,2.621,1.495962142944336
3,2.6660000000000004,1.183915376663208
3,2.713,1.8217902183532715
3,2.458,0.6827776432037354
3,2.633,1.1196675300598145
4,2.718,6.339861154556274
4,2.663,7.391971111297607
4,2.516,4.286473035812378
4,2.675,9.720907926559448
4,2.661,7.4268529415130615
4,2.528,6.467580318450928
4,2.567,3.2636568546295166
4,2.6450000000000005,5.429690361022949
4,2.668,5.266614675521851
4,2.6290000000000004,2.156198024749756
4,2.657,4.384776592254639
4,2.691,4.255901575088501
4,2.6559999999999997,5.180474281311035
4,2.7169999999999996,4.175304651260376
4,2.6510000000000002,5.447495222091675
4,2.63,3.215153217315674
4,2.727,4.300756216049194
4,2.637,4.136610746383667
4,2.397,4.2214515209198
4,2.597,4.096130847930908
4,2.4449999999999994,4.2740159034729
4,2.659,3.964353084564209
4,2.573,5.315970182418823
4,2.7159999999999997,3.899204969406128
4,2.527,4.1154069900512695
4,2.357,4.673858404159546
4,2.5610000000000004,4.5746166706085205
4,2.5040000000000004,3.555067300796509
4,2.644,1.8827357292175293
4,2.6439999999999997,2.4625723361968994
5,2.5,24.792757987976074
5,2.7009999999999996,22.451075792312622
5,2.641,18.817633152008057
5,2.654,22.617148637771606
5,2.471,19.4898624420166
5,2.606,13.142731189727783
5,2.649,27.34851312637329
5,2.529,8.999613285064697
5,2.6670000000000003,22.524333000183105
5,2.5759999999999996,32.417070388793945
5,2.5989999999999998,18.278485774993896
5,2.628,18.4561607837677
5,2.65,40.66425132751465
5,2.62,23.048585176467896
5,2.532,25.125951528549194
5,2.647,18.51708960533142
5,2.6879999999999997,18.418293714523315
5,2.693,27.93344521522522
5,2.636,18.743220806121826
5,2.6679999999999997,25.80276322364807
5,2.6730000000000005,22.87796902656555
5,2.428,19.807809591293335
5,2.649,18.574034690856934
5,2.678,18.023977756500244
5,2.399,22.502043962478638
5,2.7199999999999998,18.151611804962158
5,2.582,20.153075695037842
5,2.6569999999999996,20.85722827911377
5,2.693,16.73058271408081
5,2.533,15.120368003845215
