generations,score,time
10,2.7090000000000005,1.442197322845459
10,2.637,1.9935870170593262
10,2.697,1.7609364986419678
10,2.5989999999999998,1.0192089080810547
10,2.637,1.0009541511535645
10,2.732,2.165133476257324
10,2.712,0.9713406562805176
10,2.503,1.5961577892303467
10,2.4580000000000006,2.3127057552337646
10,2.648,1.2346796989440918
10,2.5949999999999998,1.0144178867340088
10,2.6430000000000002,1.4108905792236328
10,2.5469999999999997,2.4515254497528076
10,2.69,1.590287208557129
10,2.66,1.3166391849517822
10,2.682,1.1719145774841309
10,2.579,1.9758474826812744
10,2.745,1.6357347965240479
10,2.5940000000000003,1.1670324802398682
10,2.5330000000000004,1.1902520656585693
10,2.719,1.0874836444854736
10,2.5439999999999996,1.4150972366333008
10,2.695,1.1330528259277344
10,2.5940000000000003,1.7271044254302979
10,2.7279999999999998,1.787424087524414
10,2.6290000000000004,1.1630549430847168
10,2.716,0.7501590251922607
10,2.657,1.1091275215148926
10,2.6079999999999997,0.997356653213501
10,2.7479999999999998,0.8602068424224854
25,2.7310000000000003,1.52125883102417
25,2.6660000000000004,1.220776081085205
25,2.7190000000000003,1.4887921810150146
25,2.681,1.5342931747436523
25,2.6900000000000004,2.0674662590026855
25,2.717,1.4778740406036377
25,2.643,1.5175089836120605
25,2.644,1.5019879341125488
25,2.647,2.037766218185425
25,2.696,1.721132755279541
25,2.684,1.5148777961730957
25,2.5069999999999997,1.5831387042999268
25,2.6480000000000006,0.9574699401855469
25,2.7619999999999996,1.7657039165496826
25,2.696,1.7780921459197998
25,2.719,1.899141550064087
25,2.4989999999999997,1.127896785736084
25,2.7410000000000005,1.3581302165985107
25,2.512,1.1208643913269043
25,2.707,1.3698010444641113
25,2.716,1.3713855743408203
25,2.618,1.3288006782531738
25,2.752,1.5478131771087646
25,2.411,1.125840663909912
25,2.6240000000000006,2.1995937824249268
25,2.614,1.555741786956787
25,2.4829999999999997,0.8564188480377197
25,2.649,1.2527198791503906
25,2.584,1.1198019981384277
25,2.6470000000000002,1.2268047332763672
50,2.728,2.8859002590179443
50,2.636,0.9673140048980713
50,2.6420000000000003,0.9440014362335205
50,2.6119999999999997,1.8126280307769775
50,2.691,0.9171721935272217
50,2.642,1.2363207340240479
50,2.638,1.5288355350494385
50,2.5360000000000005,3.762172222137451
50,2.636,1.234304428100586
50,2.6260000000000003,1.5107054710388184
50,2.539,3.4597952365875244
50,2.552,1.2758839130401611
50,2.7169999999999996,1.7724530696868896
50,2.729,2.5592041015625
50,2.762,1.4998514652252197
50,2.637,1.3532524108886719
50,2.6710000000000003,1.1274874210357666
50,2.6580000000000004,1.3860459327697754
50,2.6390000000000002,0.8559877872467041
50,2.666,2.7072806358337402
50,2.527,0.8480966091156006
50,2.585,1.6104657649993896
50,2.552,0.8594357967376709
50,2.697,1.5817234516143799
50,2.513,1.5484249591827393
50,2.496,1.3370754718780518
50,2.5520000000000005,2.5619306564331055
50,2.693,1.7616643905639648
50,2.695,1.772258996963501
50,2.567,1.3471601009368896
75,2.601,2.0209765434265137
75,2.6740000000000004,1.756788730621338
75,2.72,2.0811469554901123
75,2.6659999999999995,2.4367876052856445
75,2.5829999999999997,2.1808722019195557
75,2.657,0.95644211769104
75,2.685,1.2292554378509521
75,2.723,1.2048671245574951
75,2.628,1.4937183856964111
75,2.6990000000000003,1.2161462306976318
75,2.668,1.5041091442108154
75,2.7560000000000002,2.0346317291259766
75,2.6910000000000003,1.4446890354156494
75,2.678,0.9459619522094727
75,2.3810000000000002,1.2877373695373535
75,2.7,1.6179349422454834
75,2.434,1.4424197673797607
75,2.641,1.5892119407653809
75,2.649,1.3340115547180176
75,2.602,0.5373940467834473
75,2.723,1.8988804817199707
75,2.747,0.8193936347961426
75,2.683,2.265355348587036
75,2.698,1.052302360534668
75,2.63,0.8155431747436523
75,2.7350000000000003,1.439194679260254
75,2.57,1.22145414352417
75,2.675,1.0564639568328857
75,2.668,0.8787472248077393
75,2.721,1.1175329685211182
100,2.668,1.62852144241333
100,2.508,2.507892608642578
100,2.664,2.4226300716400146
100,2.657,1.0238251686096191
100,2.656,2.322094440460205
100,2.781,2.4549667835235596
100,2.723,0.971649169921875
100,2.729,0.6868863105773926
100,2.739,2.7429206371307373
100,2.683,2.1577467918395996
100,2.714,1.82930588722229
100,2.621,2.7947537899017334
100,2.7190000000000003,1.654376745223999
100,2.601,1.9858911037445068
100,2.666,1.9097943305969238
100,2.7009999999999996,1.407947063446045
100,2.73,1.9228873252868652
100,2.7009999999999996,1.4249613285064697
100,2.614,1.9214606285095215
100,2.721,1.322633981704712
100,2.462,1.553349494934082
100,2.744,1.501554012298584
100,2.678,1.452430009841919
100,2.6630000000000003,1.2401573657989502
100,2.6759999999999997,0.8286788463592529
100,2.675,1.3046455383300781
100,2.768,1.6254782676696777
100,2.686,0.9694328308105469
100,2.669,1.2282178401947021
100,2.714,1.0844087600708008
