generations,score,time
1,2.725,0.4551551342010498
1,2.714,0.47686266899108887
1,2.5260000000000002,0.48346829414367676
1,2.618,0.48284912109375
1,2.4789999999999996,0.4887056350708008
1,2.4490000000000003,0.48325419425964355
1,2.565,0.4510684013366699
1,2.6900000000000004,0.4695160388946533
1,2.569,0.4539783000946045
1,2.633,0.505394697189331
1,2.6420000000000003,0.4852173328399658
1,2.5650000000000004,0.5086660385131836
1,2.717,0.45496368408203125
1,2.469,0.533571720123291
1,2.381,0.478682279586792
1,2.657,0.5068514347076416
1,2.527,0.47713375091552734
1,2.3440000000000003,0.5281598567962646
1,2.4899999999999998,0.47440123558044434
1,2.5080000000000005,0.5402436256408691
1,2.607,0.4908738136291504
1,2.583,0.5151448249816895
1,2.585,0.44078826904296875
1,2.64,0.4722557067871094
1,2.6559999999999997,0.44992756843566895
1,2.429,0.5263462066650391
1,2.38,0.4981374740600586
1,2.459,0.5330719947814941
1,2.445,0.49785470962524414
1,2.619,0.491243839263916
1,2.732,0.5043003559112549
1,2.593,0.48116087913513184
1,2.7060000000000004,0.5079746246337891
1,2.585,0.49561405181884766
1,2.6260000000000003,0.558967113494873
1,2.6710000000000003,0.49713945388793945
1,2.348,0.521411657333374
1,2.6340000000000003,0.47685837745666504
1,2.7089999999999996,0.49689674377441406
1,2.612,0.5237421989440918
1,2.575,0.4888112545013428
1,2.7230000000000003,0.47788190841674805
1,2.65,0.5060601234436035
1,2.725,0.4869093894958496
1,2.655,0.5392739772796631
1,2.6759999999999997,0.4972970485687256
1,2.576,0.5027880668640137
1,2.669,0.4854850769042969
1,2.7030000000000003,0.51430344581604
1,2.644,0.4817070960998535
1,2.627,0.5055093765258789
1,2.549,0.4989798069000244
1,2.649,0.5014393329620361
1,2.5669999999999997,0.4960494041442871
1,2.598,0.5147800445556641
1,2.709,0.486896276473999
1,2.6900000000000004,0.49851441383361816
1,2.588,0.4989156723022461
1,2.622,0.50138258934021
1,2.6410000000000005,0.4741041660308838
1,2.7199999999999998,0.4799938201904297
1,2.73,0.5060410499572754
1,2.4560000000000004,0.5344207286834717
1,2.6049999999999995,0.4918544292449951
1,2.5040000000000004,0.5108003616333008
1,2.509,0.512648344039917
1,2.5490000000000004,0.4976515769958496
1,2.645,0.5399315357208252
1,2.4799999999999995,0.5183231830596924
1,2.452,0.53255295753479
1,2.574,0.5029804706573486
1,2.6290000000000004,0.5052976608276367
1,2.574,0.5213689804077148
1,2.6990000000000003,0.4916536808013916
1,2.693,0.5180094242095947
1,2.706,0.5019679069519043
1,2.621,0.49382925033569336
1,2.62,0.5016310214996338
1,2.663,0.5305144786834717
1,2.729,0.5086431503295898
1,2.641,0.49892449378967285
1,2.555,0.4878208637237549
1,2.675,0.4994020462036133
1,2.511,0.5173733234405518
1,2.698,0.49052882194519043
1,2.4779999999999998,0.5178954601287842
1,2.6450000000000005,0.4866752624511719
1,2.673,0.5084512233734131
1,2.4899999999999998,0.5003101825714111
1,2.6340000000000003,0.5147180557250977
1,2.7009999999999996,0.30543065071105957
