generations,score,time
100,2.5900000000000003,7.199806213378906
100,2.6050000000000004,12.082147598266602
100,2.5775,10.365774154663086
100,2.6475,11.368780612945557
100,2.6312499999999996,5.956761121749878
100,2.6275,7.109489679336548
100,2.64875,8.960396528244019
100,2.61375,9.843507051467896
100,2.44625,5.871181011199951
100,2.6,9.42355751991272
50,2.60875,6.733442783355713
50,2.55375,7.020740509033203
50,2.5575,3.9734978675842285
50,2.55375,7.719478607177734
50,2.79875,9.379887104034424
50,2.6750000000000003,7.472679615020752
50,2.5612500000000002,8.853991031646729
50,2.79,14.171807765960693
50,2.81,10.936830520629883
50,2.6624999999999996,13.672196865081787
