generations,score,time
100,2.7237500000000003,6.753304481506348
100,2.5962500000000004,2.610776662826538
100,2.68375,6.653263092041016
100,2.5962500000000004,4.759504795074463
100,2.56,4.988322496414185
100,2.67,5.889564752578735
100,2.635,6.012947082519531
100,2.54375,5.337590456008911
100,2.6225,5.702756643295288
100,2.6887499999999998,5.8193278312683105
50,2.765,6.363097190856934
50,2.715,2.034555673599243
50,2.65875,6.40987753868103
50,2.59375,6.416882753372192
50,2.57125,1.7906293869018555
50,2.5774999999999997,1.772679090499878
50,2.6175,1.9042425155639648
50,2.6500000000000004,5.054173946380615
50,2.79,5.6471335887908936
50,2.63125,5.860971927642822
