pop_size,score,time
20,2.63875,12.688191175460815
20,2.77,12.743020296096802
20,2.7925,12.625279188156128
20,2.6237500000000002,12.67414379119873
20,2.705,12.841349124908447
10,2.7450000000000006,2.509094476699829
10,2.5462499999999997,2.4863040447235107
10,2.4825,2.4503254890441895
10,2.5250000000000004,2.474738359451294
10,2.5825,2.5441970825195312
