memory_depth,score,time
3,2.5787499999999994,5.104285001754761
3,2.7025,2.1751484870910645
3,2.7987499999999996,13.855770826339722
3,2.8400000000000003,8.01117753982544
3,2.6237500000000002,15.421261310577393
3,2.56375,7.395089149475098
3,2.77,8.999711990356445
3,2.635,11.93647027015686
3,2.5962499999999995,8.864305257797241
3,2.59125,13.904083728790283
4,2.6425,29.210927486419678
4,2.6862500000000002,20.22317123413086
4,2.5825,26.92640256881714
4,2.5875000000000004,14.706767082214355
4,2.6475,15.906940937042236
4,2.7175,27.535407781600952
4,2.58375,20.34900212287903
4,2.70625,28.115604877471924
4,2.6637500000000003,27.58939528465271
4,2.65,25.683942079544067
