memory_depth,score,time
3,2.565,0.9889328479766846
3,2.745,1.7310423851013184
3,2.71625,1.9885714054107666
3,2.5687499999999996,1.644857406616211
3,2.62125,1.0085382461547852
3,2.6999999999999997,2.05102801322937
3,2.65125,1.6920325756072998
3,2.5125,0.4621284008026123
3,2.7350000000000003,1.077195167541504
3,2.67375,2.3034331798553467
4,2.7037500000000003,10.460490465164185
4,2.7924999999999995,10.171994686126709
4,2.64125,5.589473009109497
4,2.8162500000000006,11.546894311904907
4,2.7712499999999998,12.64457654953003
4,2.4387499999999998,5.708409786224365
4,2.7225,13.85956597328186
4,2.69,8.180377721786499
4,2.56,5.06220555305481
4,2.4524999999999997,7.622666358947754
