memory_depth,score,time
3,2.65,0.9125630855560303
3,2.6025,2.079441547393799
3,2.7287500000000002,2.416377544403076
3,2.6087499999999997,1.0312299728393555
3,2.55875,0.9791433811187744
3,2.57625,1.9367656707763672
3,2.6237500000000002,1.8827030658721924
3,2.5275,1.016801357269287
3,2.6462499999999998,2.289935350418091
3,2.7325,1.7029688358306885
4,2.5462499999999997,2.021768808364868
4,2.5387500000000003,1.987473726272583
4,2.59375,5.865086078643799
4,2.55125,3.4899404048919678
4,2.6700000000000004,6.10482931137085
4,2.60625,6.503298759460449
4,2.64625,2.3088226318359375
4,2.6312499999999996,5.0506651401519775
4,2.5275,3.604112148284912
4,2.585,4.591047048568726
