memory_depth,score,time
3,2.6412500000000003,7.903380632400513
3,2.71625,8.302583932876587
3,2.82875,7.195935010910034
3,2.63375,1.0452625751495361
3,2.6050000000000004,5.373059988021851
3,2.73625,4.518310070037842
3,2.71,8.90728497505188
3,2.645,7.633665561676025
3,2.6437500000000003,4.8763697147369385
3,2.67,8.73347282409668
4,2.57125,27.45729422569275
4,2.49,8.16190791130066
4,2.5612500000000002,26.436524629592896
4,2.63625,19.505794763565063
4,2.69,19.38895034790039
4,2.685,25.35983371734619
4,2.7575,25.66765260696411
4,2.5825,23.696974754333496
4,2.5875,19.49173593521118
4,2.5625,19.34036898612976
