pop_size,score,time
20,2.7737499999999997,5.341714382171631
20,2.665,5.340194225311279
20,2.59375,5.201936721801758
20,2.61875,5.113977670669556
20,2.6425,5.481754541397095
10,2.62625,7.171630144119263
10,2.57125,7.154191493988037
10,2.57125,6.627200126647949
10,2.6362500000000004,7.070302963256836
10,2.7425,7.141239881515503
