memory_depth,score,time
3,2.75625,2.38503360748291
3,2.5650000000000004,1.3019824028015137
3,2.7150000000000003,1.7255513668060303
3,2.7525,2.250685453414917
3,2.54375,2.6421637535095215
3,2.8112500000000002,2.8503212928771973
3,2.69125,1.8041322231292725
3,2.56,1.7429964542388916
3,2.5875000000000004,2.00523042678833
3,2.7962500000000006,1.9400780200958252
4,2.5875,8.307497024536133
4,2.7712499999999998,8.301116943359375
4,2.8049999999999997,8.513500928878784
4,2.7237500000000003,8.11776876449585
4,2.6812500000000004,9.624667167663574
4,2.525,6.300716161727905
4,2.5862499999999997,4.522430658340454
4,2.6037500000000002,8.494905710220337
4,2.765,11.41334867477417
4,2.705,8.358244180679321
