pop_size,score,time
20,2.71625,13.108893394470215
20,2.6125000000000003,13.541475057601929
20,2.64375,12.998445510864258
20,2.76375,13.87137770652771
20,2.6025,13.739188432693481
10,2.6574999999999998,2.6428122520446777
10,2.71875,2.7692043781280518
10,2.64875,2.8269190788269043
10,2.56,2.5144858360290527
10,2.45625,2.553910255432129
