generations,score,time
100,2.8425000000000002,4.025407314300537
100,2.7125000000000004,2.9899375438690186
100,2.6862500000000002,3.2836389541625977
100,2.8075,2.9541282653808594
100,2.5875,1.9283621311187744
100,2.7637500000000004,3.7433369159698486
100,2.77,3.236860513687134
100,2.63875,3.172085762023926
100,2.6975000000000007,2.5277657508850098
100,2.51125,2.460740327835083
50,2.76625,1.4797136783599854
50,2.7575000000000003,2.7093117237091064
50,2.6237500000000002,1.8625397682189941
50,2.47875,0.5133030414581299
50,2.6487499999999997,0.5278077125549316
50,2.7287500000000002,1.913137674331665
50,2.70125,2.8315165042877197
50,2.6012500000000003,1.1773483753204346
50,2.5375,0.9559669494628906
50,2.6887499999999998,2.4666669368743896
