generations,score,time
100,2.72625,4.754737854003906
100,2.6725000000000003,1.9651215076446533
100,2.57375,4.969042778015137
100,2.7675,4.388147830963135
100,2.69,3.0959458351135254
100,2.615,3.9122395515441895
100,2.7550000000000003,4.0486931800842285
100,2.83,5.513517379760742
100,2.585,5.439785003662109
100,2.84125,4.985549211502075
50,2.7800000000000002,7.754299879074097
50,2.5425,7.1462178230285645
50,2.67375,9.248997211456299
50,2.5562500000000004,5.632649183273315
50,2.84375,9.298115015029907
50,2.67875,5.843145847320557
50,2.62125,1.5364301204681396
50,2.6187500000000004,4.8710315227508545
50,2.6475,7.504036903381348
50,2.71625,8.364800453186035
