pop_size,score,time
20,2.63125,2.4991250038146973
20,2.8025,2.4247934818267822
20,2.63,2.5861313343048096
20,2.6725,2.429558038711548
20,2.6725,2.589759349822998
10,2.585,1.1088762283325195
10,2.5237499999999997,1.1245322227478027
10,2.7024999999999997,1.1026086807250977
10,2.5237499999999997,1.1224040985107422
10,2.58375,1.148322582244873
