memory_depth,score,time
3,2.50375,1.1604034900665283
3,2.6624999999999996,2.346963882446289
3,2.6,2.3128459453582764
3,2.67375,1.957836627960205
3,2.75875,1.965461254119873
3,2.79,2.3567943572998047
3,2.575,1.9100353717803955
3,2.755,2.6418983936309814
3,2.5700000000000003,2.2664127349853516
3,2.7325,1.8421621322631836
4,2.66125,8.554208517074585
4,2.5575,8.592599391937256
4,2.6137499999999996,7.833953142166138
4,2.638750000000001,4.53326940536499
4,2.59375,4.1520609855651855
4,2.54375,5.748850345611572
4,2.52125,4.43978476524353
4,2.7350000000000003,7.643996477127075
4,2.7575000000000003,4.321988821029663
4,2.6625,2.3431169986724854
