generations,score,time
100,2.65875,5.202587604522705
100,2.7237500000000003,5.8607707023620605
100,2.66125,5.333839654922485
100,2.80625,6.925626277923584
100,2.7037500000000003,5.37755823135376
100,2.70625,5.041071176528931
100,2.74625,5.605504512786865
100,2.7875,7.877389907836914
100,2.6750000000000003,5.464658498764038
100,2.6075,5.025501489639282
50,2.5525,6.443229675292969
50,2.80375,6.350756883621216
50,2.77375,6.245166540145874
50,2.755,6.233929395675659
50,2.6912499999999997,5.567504644393921
50,2.56375,4.510174512863159
50,2.575,1.4210336208343506
50,2.7125,5.776257514953613
50,2.695,5.881686687469482
50,2.675,5.5118324756622314
