memory_depth,score,time
3,2.6925,12.624679327011108
3,2.54,5.826623201370239
3,2.6574999999999998,5.340183973312378
3,2.7437500000000004,12.305299520492554
3,2.54,8.558465003967285
3,2.6325000000000003,12.23511028289795
3,2.6675000000000004,7.291250467300415
3,2.5625,2.7651007175445557
3,2.7112499999999997,9.05898642539978
3,2.57,6.750626087188721
4,2.58875,29.671610832214355
4,2.60875,31.818764209747314
4,2.52125,19.617385387420654
4,2.69125,40.38341474533081
4,2.58,29.712416410446167
4,2.58,8.456309080123901
4,2.445,12.67103624343872
4,2.7037500000000003,39.13031768798828
4,2.575,17.12332820892334
4,2.7187500000000004,17.498082160949707
