memory_depth,score,time
3,2.6475,1.1851935386657715
3,2.5637499999999998,7.118943929672241
3,2.56875,5.8544206619262695
3,2.75125,9.482137441635132
3,2.61875,7.9594810009002686
3,2.57375,8.142319679260254
3,2.8687499999999995,8.760072469711304
3,2.7775,8.899547576904297
3,2.6075,6.28068733215332
3,2.63,9.008616924285889
4,2.6412499999999994,30.04205584526062
4,2.6624999999999996,34.90446710586548
4,2.4749999999999996,11.503543615341187
4,2.6012500000000003,34.81484317779541
4,2.705,34.47778582572937
4,2.6100000000000003,28.93505597114563
4,2.80125,34.869532108306885
4,2.585,29.129859447479248
4,2.60375,36.08529710769653
4,2.7337500000000006,36.58265471458435
