mutation_rate,score,time
0.01,2.57125,10.147549152374268
0.01,2.645,10.468024492263794
0.01,2.58875,10.653616189956665
0.01,2.66,10.077027559280396
0.01,2.515,10.134660482406616
0.05,2.71625,6.073009967803955
0.05,2.66875,6.578253984451294
0.05,2.6050000000000004,6.290096044540405
0.05,2.6075,6.4262001514434814
0.05,2.71125,6.462981939315796
