generations,score,time
100,2.62,2.8185200691223145
100,2.6750000000000003,1.922785758972168
100,2.77625,2.9417049884796143
100,2.71625,2.684607982635498
100,2.58625,3.238692283630371
100,2.5949999999999998,1.9917242527008057
100,2.6625,2.391150712966919
100,2.5725,2.799656391143799
100,2.72375,2.8886969089508057
100,2.62875,2.5731520652770996
50,2.565,1.1741337776184082
50,2.68,2.1045262813568115
50,2.76625,1.8126804828643799
50,2.7325000000000004,2.1798698902130127
50,2.6825,2.461177349090576
50,2.59375,1.6644740104675293
50,2.65625,2.4886562824249268
50,2.73,2.2534985542297363
50,2.63,1.25993013381958
50,2.6125000000000003,1.7173757553100586
