memory_depth,score,time
3,2.6637500000000003,0.7045488357543945
3,2.56875,0.44159674644470215
3,2.62,0.2924919128417969
3,2.59125,0.3440871238708496
3,2.67625,0.6002871990203857
3,2.7962500000000006,0.5844731330871582
3,2.6012500000000003,0.45440196990966797
3,2.55875,0.5788483619689941
3,2.62375,0.31595706939697266
3,2.62,0.578639030456543
4,2.67375,1.6600377559661865
4,2.64125,1.7000291347503662
4,2.5387500000000003,1.159254789352417
4,2.765,2.062349796295166
4,2.64875,2.5934295654296875
4,2.5025000000000004,0.6161243915557861
4,2.5075000000000003,0.6258656978607178
4,2.60875,2.0757710933685303
4,2.5875,1.2244179248809814
4,2.685,2.161206007003784
