generations,score,time
5,2.741,1.7020883560180664
5,2.7359999999999998,1.6644914150238037
5,2.7369999999999997,0.761915922164917
5,2.6470000000000002,1.3228909969329834
5,2.732,1.6702322959899902
5,2.742,1.0571174621582031
5,2.4909999999999997,1.37831449508667
5,2.695,1.6885838508605957
5,2.631,1.1306548118591309
5,2.701,1.672456979751587
5,2.708,1.0754244327545166
5,2.664,0.807948112487793
5,2.663,1.1117913722991943
5,2.669,1.7134244441986084
5,2.581,1.9411578178405762
5,2.6830000000000003,1.2168476581573486
5,2.5410000000000004,0.8827104568481445
5,2.7030000000000003,1.5369200706481934
5,2.741,1.5481698513031006
5,2.635,0.9023404121398926
5,2.5390000000000006,1.1381793022155762
5,2.3920000000000003,1.4965384006500244
5,2.707,1.2432160377502441
5,2.74,1.2525076866149902
5,2.675,1.1092793941497803
5,2.702,1.3013501167297363
5,2.722,0.7650144100189209
5,2.5340000000000003,1.1041269302368164
5,2.6700000000000004,0.7388229370117188
5,2.6550000000000002,1.235431432723999
8,2.6670000000000003,0.5294208526611328
8,2.6590000000000003,1.6494500637054443
8,2.7190000000000003,1.3427190780639648
8,2.687,1.0820846557617188
8,2.718,1.355872392654419
8,2.5309999999999997,2.140756130218506
8,2.6,1.7437727451324463
8,2.7,1.644747257232666
8,2.647,1.6335504055023193
8,2.637,1.6497447490692139
8,2.7310000000000003,1.8990156650543213
8,2.614,0.8166491985321045
8,2.6,1.0978496074676514
8,2.663,1.1084327697753906
8,2.622,1.6805202960968018
8,2.6249999999999996,1.3453662395477295
8,2.7110000000000003,1.3528690338134766
8,2.683,1.2878482341766357
8,2.575,0.8446357250213623
8,2.4930000000000003,1.3745944499969482
8,2.411,1.0454955101013184
8,2.712,1.388319730758667
8,2.647,1.3490877151489258
8,2.7090000000000005,1.3480639457702637
8,2.617,0.7734990119934082
8,2.4880000000000004,0.9646542072296143
8,2.715,1.4353232383728027
8,2.5380000000000003,0.754065990447998
8,2.713,0.7329590320587158
8,2.727,1.3262920379638672
10,2.685,0.8269805908203125
10,2.643,1.3542625904083252
10,2.4859999999999998,1.1221840381622314
10,2.601,1.3195273876190186
10,2.678,2.1611757278442383
10,2.6659999999999995,1.1082494258880615
10,2.707,1.389171838760376
10,2.696,1.9051871299743652
10,2.7369999999999997,1.3537335395812988
10,2.652,1.641575574874878
10,2.706,1.8786087036132812
10,2.7009999999999996,2.0894100666046143
10,2.6740000000000004,1.7848896980285645
10,2.6610000000000005,1.3523313999176025
10,2.725,1.0721631050109863
10,2.5060000000000002,0.8114783763885498
10,2.653,0.8552212715148926
10,2.653,1.5181777477264404
10,2.588,1.3283708095550537
10,2.569,1.5240051746368408
10,2.628,0.8464155197143555
10,2.5480000000000005,1.5288586616516113
10,2.724,1.4753925800323486
10,2.715,1.069554328918457
10,2.713,1.535430908203125
10,2.661,1.3356680870056152
10,2.4879999999999995,1.07023286819458
10,2.684,0.734398365020752
10,2.6250000000000004,1.2988970279693604
10,2.68,0.9261274337768555
25,2.71,2.2086257934570312
25,2.693,1.1348075866699219
25,2.5770000000000004,2.5940322875976562
25,2.657,1.3552241325378418
25,2.6260000000000003,1.448995590209961
25,2.647,1.3519861698150635
25,2.6740000000000004,1.1151368618011475
25,2.6380000000000003,1.1161704063415527
25,2.637,2.271304130554199
25,2.6159999999999997,1.1481876373291016
25,2.668,1.6403124332427979
25,2.704,1.0442674160003662
25,2.6510000000000002,0.7791099548339844
25,2.508,0.5341415405273438
25,2.4770000000000003,0.5928008556365967
25,2.7310000000000003,1.4023947715759277
25,2.732,1.7012157440185547
25,2.7470000000000003,2.0408825874328613
25,2.728,1.312469244003296
25,2.655,1.2001559734344482
25,2.7220000000000004,1.1190075874328613
25,2.724,1.9955947399139404
25,2.627,1.540264368057251
25,2.6900000000000004,0.8485546112060547
25,2.728,1.7416868209838867
25,2.606,1.0902252197265625
25,2.6580000000000004,1.2295937538146973
25,2.7090000000000005,1.1692214012145996
25,2.5669999999999997,0.6617629528045654
25,2.72,1.018073320388794
50,2.755,2.117569923400879
50,2.658,1.366175651550293
50,2.732,2.5978682041168213
50,2.505,1.3907973766326904
50,2.7649999999999997,2.1545166969299316
50,2.724,1.3614068031311035
50,2.789,2.4128360748291016
50,2.668,1.058647871017456
50,2.718,1.9379725456237793
50,2.7470000000000003,2.2387642860412598
50,2.641,1.0849285125732422
50,2.7030000000000003,1.079590082168579
50,2.609,0.5474166870117188
50,2.649,1.092949628829956
50,2.621,1.8980810642242432
50,2.7880000000000003,2.0626420974731445
50,2.6100000000000003,1.1697614192962646
50,2.5580000000000003,1.1026320457458496
50,2.714,1.1005022525787354
50,2.5860000000000003,0.8305068016052246
50,2.617,1.3238551616668701
50,2.545,1.6963298320770264
50,2.4430000000000005,0.5379559993743896
50,2.403,1.3148400783538818
50,2.6740000000000004,1.2493295669555664
50,2.536,1.2665796279907227
50,2.654,0.7459673881530762
50,2.653,1.0017011165618896
50,2.717,1.2018086910247803
50,2.724,1.0004189014434814
