memory_depth,score,time
1,2.604,0.10175943374633789
1,2.613,0.07871341705322266
1,2.613,0.0719916820526123
1,2.618,0.06576323509216309
1,2.6100000000000003,0.06929612159729004
1,2.604,0.10820746421813965
1,2.621,0.04117989540100098
1,2.6260000000000003,0.1211855411529541
1,2.6220000000000003,0.09560608863830566
1,2.613,0.10238218307495117
1,2.615,0.06481313705444336
1,2.605,0.07573509216308594
1,2.638,0.08943915367126465
1,2.625,0.043140411376953125
1,2.6100000000000003,0.05240345001220703
1,2.621,0.05663919448852539
1,2.621,0.042522430419921875
1,2.618,0.06114983558654785
1,2.632,0.05206942558288574
1,2.632,0.07263398170471191
1,2.62,0.06382942199707031
1,2.6220000000000003,0.03848695755004883
1,2.601,0.057924747467041016
1,2.618,0.05371427536010742
1,2.614,0.03765296936035156
1,2.613,0.03469514846801758
1,2.634,0.06093406677246094
1,2.623,0.05285835266113281
1,2.612,0.044814348220825195
1,2.612,0.030117511749267578
2,2.5970000000000004,0.14342474937438965
2,2.705,0.2707352638244629
2,2.678,0.3641057014465332
2,2.748,0.472609281539917
2,2.713,0.6207888126373291
2,2.682,0.33165812492370605
2,2.724,0.4127492904663086
2,2.778,0.5455543994903564
2,2.816,0.6565060615539551
2,2.66,0.14487767219543457
2,2.726,0.3700230121612549
2,2.652,0.3363773822784424
2,2.7880000000000003,0.6702842712402344
2,2.673,0.41584014892578125
2,2.705,0.2652416229248047
2,2.6879999999999997,0.4735124111175537
2,2.772,0.5213465690612793
2,2.717,0.39478397369384766
2,2.793,0.47135210037231445
2,2.83,0.3484334945678711
2,2.714,0.18626689910888672
2,2.705,0.3850686550140381
2,2.721,0.18744635581970215
2,2.733,0.23332619667053223
2,2.73,0.39058947563171387
2,2.804,0.36994075775146484
2,2.7960000000000003,0.2588951587677002
2,2.77,0.25066709518432617
2,2.6439999999999997,0.23100829124450684
2,2.628,0.18539738655090332
3,2.659,0.7236382961273193
3,2.695,0.9560894966125488
3,2.6439999999999997,0.6972112655639648
3,2.548,2.2874979972839355
3,2.665,0.917919397354126
3,2.721,0.9360404014587402
3,2.748,1.9412016868591309
3,2.7600000000000002,1.2171595096588135
3,2.7239999999999998,1.243173599243164
3,2.7,1.1861131191253662
3,2.648,0.934605598449707
3,2.6239999999999997,0.7082242965698242
3,2.6979999999999995,1.180208444595337
3,2.6740000000000004,1.9577276706695557
3,2.5949999999999998,1.2426128387451172
3,2.7079999999999997,1.244544506072998
3,2.62,1.523972749710083
3,2.637,1.0314700603485107
3,2.62,0.5040762424468994
3,2.717,1.8978500366210938
3,2.6159999999999997,1.0488908290863037
3,2.692,1.322112798690796
3,2.7250000000000005,1.4467666149139404
3,2.6990000000000003,0.7671198844909668
3,2.6420000000000003,1.278388500213623
3,2.713,1.439925193786621
3,2.631,1.7576966285705566
3,2.711,1.4193971157073975
3,2.7159999999999997,1.0777497291564941
3,2.712,1.2531001567840576
4,2.705,6.618228197097778
4,2.488,4.379845857620239
4,2.651,5.744392156600952
4,2.648,3.2997047901153564
4,2.377,2.3891441822052
4,2.4850000000000003,3.253110408782959
4,2.582,2.192190647125244
4,2.7239999999999998,9.61868953704834
4,2.6470000000000002,3.189159631729126
4,2.7359999999999998,5.69254994392395
4,2.5789999999999997,5.616623878479004
4,2.673,3.152038812637329
4,2.679,5.406899690628052
4,2.6950000000000003,5.523054122924805
4,2.663,6.499294281005859
4,2.5620000000000003,4.44714617729187
4,2.649,4.540955543518066
4,2.637,5.417207479476929
4,2.6220000000000003,4.3930299282073975
4,2.661,7.146709203720093
4,2.4410000000000003,2.3587846755981445
4,2.6940000000000004,5.572402477264404
4,2.574,6.078911542892456
4,2.721,5.51652193069458
4,2.662,4.1467039585113525
4,2.686,4.15569806098938
4,2.478,5.889747381210327
4,2.664,4.267477512359619
4,2.659,6.0063018798828125
4,2.63,3.8391716480255127
5,2.576,14.278038740158081
5,2.6190000000000007,14.46922254562378
5,2.676,14.308564186096191
5,2.5650000000000004,39.95390009880066
5,2.681,29.06652283668518
5,2.386,15.476697444915771
5,2.6220000000000003,24.241313219070435
5,2.4869999999999997,20.075616598129272
5,2.5949999999999998,19.134307384490967
5,2.672,18.99255132675171
5,2.678,19.049695014953613
5,2.5140000000000002,18.919182300567627
5,2.7050000000000005,13.932011127471924
5,2.5460000000000003,19.21641182899475
5,2.668,18.859720468521118
5,2.6159999999999997,30.311946630477905
5,2.6189999999999998,19.37709665298462
5,2.708,32.15780234336853
5,2.6849999999999996,19.276692628860474
5,2.6409999999999996,34.47006702423096
5,2.643,9.721439838409424
5,2.73,18.956074714660645
5,2.6719999999999997,18.629019021987915
5,2.653,24.930169820785522
5,2.597,22.319270849227905
5,2.5420000000000003,19.152735233306885
5,2.679,24.3762526512146
5,2.674,22.238694190979004
5,2.6470000000000002,15.596192359924316
5,2.5989999999999998,19.65117907524109
