generations,score,time
10,2.5700000000000003,0.928333044052124
10,2.648,2.347490072250366
10,2.6910000000000003,1.5105161666870117
10,2.688,3.431884527206421
10,2.681,2.312713384628296
10,2.664,2.1710078716278076
10,2.672,2.606365203857422
10,2.714,2.203143835067749
10,2.5909999999999997,1.8483223915100098
10,2.636,1.5634360313415527
10,2.6260000000000003,2.318910598754883
10,2.6340000000000003,2.0577001571655273
10,2.5040000000000004,1.8522424697875977
10,2.74,2.8566854000091553
10,2.7060000000000004,2.4167959690093994
10,2.569,2.299534797668457
10,2.6260000000000003,3.2350380420684814
10,2.629,1.8385701179504395
10,2.703,2.0251080989837646
10,2.6130000000000004,1.7636675834655762
10,2.6350000000000002,1.5104963779449463
10,2.4989999999999997,2.983229398727417
10,2.507,1.3648557662963867
10,2.6590000000000003,1.96419095993042
10,2.607,2.038616180419922
10,2.6550000000000002,1.6168975830078125
10,2.5209999999999995,1.4027273654937744
10,2.67,1.9300696849822998
10,2.573,0.9504032135009766
10,2.7670000000000003,2.121159791946411
25,2.724,4.076724529266357
25,2.7220000000000004,4.4959557056427
25,2.658,1.4122185707092285
25,2.688,1.8399276733398438
25,2.691,2.3488376140594482
25,2.5100000000000002,4.386282444000244
25,2.574,2.58040189743042
25,2.7180000000000004,6.186079978942871
25,2.62,4.05919075012207
25,2.697,4.302483797073364
25,2.606,1.788895845413208
25,2.733,2.365579605102539
25,2.55,2.9298341274261475
25,2.655,1.932389259338379
25,2.713,3.50966215133667
25,2.687,3.226884126663208
25,2.388,2.610297679901123
25,2.653,3.132965326309204
25,2.647,4.044842481613159
25,2.6559999999999997,1.909172534942627
25,2.7199999999999998,4.765080213546753
25,2.705,4.4213621616363525
25,2.716,3.445075035095215
25,2.668,1.559746503829956
25,2.645,2.0640294551849365
25,2.68,2.9568474292755127
25,2.706,3.662763833999634
25,2.718,2.017162561416626
25,2.753,3.6206657886505127
25,2.755,3.3901991844177246
50,2.7640000000000002,3.4716744422912598
50,2.632,2.3165993690490723
50,2.54,1.5659000873565674
50,2.6719999999999997,3.341296434402466
50,2.689,2.1509151458740234
50,2.713,1.5460410118103027
50,2.668,2.853229284286499
50,2.5970000000000004,2.344721555709839
50,2.73,4.74897837638855
50,2.711,5.156784534454346
50,2.685,3.8021085262298584
50,2.5890000000000004,3.6000630855560303
50,2.7199999999999998,3.6212916374206543
50,2.73,2.851264476776123
50,2.665,5.528472661972046
50,2.657,4.584201335906982
50,2.757,4.239192247390747
50,2.5989999999999998,2.5704972743988037
50,2.636,1.7747249603271484
50,2.7380000000000004,3.951589822769165
50,2.609,2.434514045715332
50,2.766,3.820310115814209
50,2.604,1.8720812797546387
50,2.716,1.9663403034210205
50,2.7300000000000004,2.918074607849121
50,2.721,3.6184792518615723
50,2.7009999999999996,3.147688150405884
50,2.7079999999999997,2.292330026626587
50,2.6430000000000002,1.967780590057373
50,2.633,2.0183355808258057
75,2.7350000000000003,2.1750378608703613
75,2.645,3.2804553508758545
75,2.773,3.8471477031707764
75,2.722,3.0032331943511963
75,2.666,1.825699806213379
75,2.725,4.113353967666626
75,2.6550000000000002,2.699876546859741
75,2.729,3.2046303749084473
75,2.675,3.505901336669922
75,2.689,2.1094255447387695
75,2.734,1.2009966373443604
75,2.7159999999999997,3.155423641204834
75,2.5900000000000003,2.644411563873291
75,2.65,3.4756412506103516
75,2.552,3.7795419692993164
75,2.653,2.683633804321289
75,2.67,2.0208306312561035
75,2.711,2.2267284393310547
75,2.6260000000000003,2.3177554607391357
75,2.674,2.586942195892334
75,2.712,3.3973283767700195
75,2.5300000000000002,3.2552082538604736
75,2.7220000000000004,2.031128168106079
75,2.5490000000000004,3.07551646232605
75,2.684,2.3171112537384033
75,2.693,1.7667827606201172
75,2.545,3.2113921642303467
75,2.579,1.461280345916748
75,2.6689999999999996,2.130446195602417
75,2.68,1.0853476524353027
100,2.66,2.5059378147125244
100,2.6540000000000004,4.731484413146973
100,2.503,3.155756711959839
100,2.486,4.101567983627319
100,2.6990000000000003,2.1937036514282227
100,2.616,2.0591275691986084
100,2.662,2.1676366329193115
100,2.683,4.565695524215698
100,2.701,2.8146274089813232
100,2.557,5.4886314868927
100,2.707,3.157303810119629
100,2.5680000000000005,6.758437156677246
100,2.6879999999999997,2.2968456745147705
100,2.684,2.327793836593628
100,2.702,2.364628553390503
100,2.649,2.6871328353881836
100,2.7199999999999998,2.862269163131714
100,2.653,2.1644175052642822
100,2.7239999999999998,2.275773048400879
100,2.706,3.015509843826294
100,2.59,1.2927021980285645
100,2.734,3.1551685333251953
100,2.644,2.543386459350586
100,2.623,2.3832483291625977
100,2.688,1.665292739868164
100,2.722,2.364777088165283
100,2.662,1.9182205200195312
100,2.6529999999999996,2.1828675270080566
100,2.494,1.973414659500122
100,2.6740000000000004,1.0213656425476074
