memory_depth,score,time
1,2.62,0.06536221504211426
1,2.6100000000000003,0.056020498275756836
1,2.616,0.08525204658508301
1,2.625,0.06118321418762207
1,2.593,0.025495290756225586
1,2.628,0.0590207576751709
1,2.623,0.04067063331604004
1,2.631,0.07230043411254883
1,2.634,0.05587172508239746
1,2.608,0.06471657752990723
1,2.627,0.05049300193786621
1,2.615,0.05858182907104492
1,2.605,0.039179325103759766
1,2.6239999999999997,0.06766843795776367
1,2.6239999999999997,0.05796194076538086
1,2.6260000000000003,0.0493161678314209
1,2.6239999999999997,0.0473017692565918
1,2.6220000000000003,0.06288576126098633
1,2.627,0.02143406867980957
1,2.607,0.05175185203552246
1,2.619,0.0453948974609375
1,2.609,0.04676532745361328
1,2.6390000000000002,0.04735231399536133
1,2.621,0.04596209526062012
1,2.637,0.03110337257385254
1,2.634,0.030683040618896484
1,2.619,0.03870081901550293
1,2.6239999999999997,0.0451207160949707
1,2.618,0.03509974479675293
1,2.618,0.055484771728515625
2,2.718,0.3619253635406494
2,2.721,0.24689555168151855
2,2.718,0.2804100513458252
2,2.647,0.24181175231933594
2,2.729,0.4027597904205322
2,2.7939999999999996,0.6122860908508301
2,2.724,0.2544589042663574
2,2.766,0.18517112731933594
2,2.7880000000000003,0.45070767402648926
2,2.6610000000000005,0.30047106742858887
2,2.7800000000000002,0.3660101890563965
2,2.79,0.17906522750854492
2,2.702,0.3565983772277832
2,2.782,0.41912031173706055
2,2.6759999999999997,0.18135595321655273
2,2.677,0.2456202507019043
2,2.7649999999999997,0.41493749618530273
2,2.806,0.19406390190124512
2,2.705,0.4850125312805176
2,2.732,0.29254889488220215
2,2.7190000000000003,0.24899005889892578
2,2.691,0.2966275215148926
2,2.7939999999999996,0.24990129470825195
2,2.729,0.2277364730834961
2,2.77,0.4373133182525635
2,2.701,0.2652552127838135
2,2.808,0.30414748191833496
2,2.718,0.4353625774383545
2,2.591,0.263643741607666
2,2.6870000000000003,0.23683476448059082
3,2.637,0.9105167388916016
3,2.614,0.7227373123168945
3,2.5010000000000003,1.224853515625
3,2.556,0.9550228118896484
3,2.7560000000000002,0.9359185695648193
3,2.638,1.1866130828857422
3,2.589,1.732297420501709
3,2.673,1.9747908115386963
3,2.732,1.191809892654419
3,2.732,2.4687137603759766
3,2.646,1.6353349685668945
3,2.724,1.1804323196411133
3,2.5060000000000002,0.954392671585083
3,2.654,2.736084461212158
3,2.658,0.7066841125488281
3,2.7030000000000003,1.7140803337097168
3,2.696,1.9000599384307861
3,2.6919999999999997,1.0068607330322266
3,2.666,1.0031380653381348
3,2.693,1.2609350681304932
3,2.708,1.4709417819976807
3,2.657,1.2234246730804443
3,2.694,1.2500495910644531
3,2.6290000000000004,1.021599292755127
3,2.664,1.0263032913208008
3,2.678,0.9229846000671387
3,2.7190000000000003,1.2591943740844727
3,2.511,0.6828258037567139
3,2.6390000000000002,0.9234263896942139
3,2.645,0.7926266193389893
4,2.618,4.178619146347046
4,2.672,7.6385955810546875
4,2.6479999999999997,5.187294006347656
4,2.658,4.386883020401001
4,2.614,6.547231674194336
4,2.729,4.095580577850342
4,2.6119999999999997,5.282378196716309
4,2.729,4.110537528991699
4,2.5039999999999996,4.2770304679870605
4,2.521,3.353825569152832
4,2.718,4.400511980056763
4,2.49,4.286120891571045
4,2.7090000000000005,6.1169493198394775
4,2.7300000000000004,4.1776862144470215
4,2.6870000000000003,4.4341466426849365
4,2.684,4.137612819671631
4,2.483,3.129589319229126
4,2.665,3.9690964221954346
4,2.333,4.320746898651123
4,2.6900000000000004,4.761277198791504
4,2.659,3.9547975063323975
4,2.568,3.1707282066345215
4,2.6660000000000004,6.623388767242432
4,2.6540000000000004,4.220764875411987
4,2.479,4.297875881195068
4,2.715,5.261965036392212
4,2.652,4.73422384262085
4,2.588,3.791963815689087
4,2.6420000000000003,2.575087785720825
4,2.643,2.7684595584869385
5,2.728,26.612744569778442
5,2.654,22.565650939941406
5,2.592,22.244115591049194
5,2.629,27.357205390930176
5,2.5700000000000003,17.922889471054077
5,2.629,17.7206974029541
5,2.602,13.70095705986023
5,2.559,18.535611152648926
5,2.569,22.932748079299927
5,2.391,18.43436026573181
5,2.702,22.696332931518555
5,2.513,13.318848609924316
5,2.5620000000000003,13.414154767990112
5,2.5409999999999995,17.92481827735901
5,2.4319999999999995,22.750465154647827
5,2.57,18.05851674079895
5,2.648,13.830870151519775
5,2.658,33.411691188812256
5,2.6260000000000003,17.840012311935425
5,2.421,19.379204273223877
5,2.675,29.251627683639526
5,2.592,26.311498880386353
5,2.691,23.26457190513611
5,2.7030000000000003,35.353630781173706
5,2.692,29.696611642837524
5,2.714,23.618812799453735
5,2.4859999999999998,32.773656368255615
5,2.565,23.864152908325195
5,2.534,33.252777338027954
5,2.661,20.18244481086731
